url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.upi.com/Top_News/World-News/2025/01/06/criminalize-deepfake-images/5741736219262/,https://www.upi.com/amp/Top_News/World-News/2025/01/06/criminalize-deepfake-images/5741736219262/,Britain to criminalize creating and sharing sexually explicit deepfake content,20250107T051500Z,https://cdnph.upi.com/ph/st/th/5741736219262/2025/upi_com/c735f78f8464bd86dcad1c69382e67de/v1.5/Britain-to-criminalize-sexually-explicit-deepfake-content.jpg?lg=5,upi.com,English,United States
http://www.wa.de/wirtschaft/experten-plaedieren-fuer-wirtschaft-first-bei-buerokratie-energie-und-zukunftsinvestitionen-zr-93498059.html,,"Experten plädieren für „ Wirtschaft first  bei Bürokratie , Energie und Zukunftsinvestitionen",20250107T051500Z,,wa.de,German,Germany
https://dailytimes.com/columnists/dietert-center-kicks-off-new-year-with-variety-of-activities-and-events/article_67ce38dc-cc92-11ef-9a96-5b1a0d5e3aea.html,,Dietert Center kicks off new year with variety of activities and events,20250107T051500Z,,dailytimes.com,English,United States
https://www.aktiencheck.de/news/Artikel-EQS_News_KION_NVIDIA_und_Accenture_optimieren_Lieferketten_KI_gestuetzten_Robotern_und_digitalen_Zwillingen_deutsch-18037660,,"EQS - News : KION , NVIDIA und Accenture optimieren Lieferketten mit KI - gestützten Robotern und digitalen Zwillingen ( deutsch ) () ",20250107T051500Z,,aktiencheck.de,German,Germany
https://tribune.com.pk/story/2520470/cm-expands-scholarship-scheme,,CM expands scholarship scheme,20250107T051500Z,https://i.tribune.com.pk/media/images/161736201720-0/161736201720-0.jpg,tribune.com.pk,English,Pakistan
https://www.manilatimes.net/2025/01/07/tmt-newswire/pr-newswire/hisense-unveils-vision-of-an-ai-future-at-ces-2025/2032073,https://www.manilatimes.net/2025/01/07/tmt-newswire/pr-newswire/hisense-unveils-vision-of-an-ai-future-at-ces-2025/2032073/amp,Hisense Unveils Vision of an AI Future at CES 2025,20250107T051500Z,https://www.manilatimes.net/manilatimes/uploads/images/2025/01/07/507556.jpg,manilatimes.net,English,Philippines
"https://t24.com.tr/haber/apple-bbc-nin-sikayeti-uzerine-yapay-zeka-ozelligini-guncelleyecek,1208138","https://t24.com.tr/amp/haber/apple-bbc-nin-sikayeti-uzerine-yapay-zeka-ozelligini-guncelleyecek,1208138","Apple , BBCnin şikâyeti üzerine yapay zeka özelliğini güncelleyecek",20250107T051500Z,https://media-cdn.t24.com.tr/media/library/2024/09/1725956867743-yeni-proje-65.jpg,t24.com.tr,Turkish,Turkey
https://www.theweek.in/news/india/2025/01/07/disquiet-in-delhi-what-happens-after-jan-20-when-trump-occupies-the-white-house.html,https://www.theweek.in/news/india/2025/01/07/disquiet-in-delhi-what-happens-after-jan-20-when-trump-occupies-the-white-house.amp.html,Disquiet in Delhi : What happens after Jan 20 when Trump occupies the White House ? ,20250107T051500Z,https://www.theweek.in/content/dam/week/week/news/india/images/2025/1/7/Sullivan.jpg,theweek.in,English,India
https://acento.com.do/opinion/ac-fuentes-sociedad-postcapitalista-9441215.html,https://acento.com.do/amp/opinion/ac-fuentes-sociedad-postcapitalista-9441215.html,"AC , fuentes . Sociedad postcapitalista",20250107T051500Z,,acento.com.do,Spanish,Dominican Republic
https://www.nynganobserver.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=3051,,Discover breakthrough in AI and tech trends at CES 2025 | Nyngan Observer,20250107T051500Z,https://www.nynganobserver.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,nynganobserver.com.au,English,Australia
https://lopezdoriga.com/ciencia-tecnologia/samsung-lanzara-al-mercado-su-robot-domestico-ballie-en-la-primera-mitad-de-2025/,,Samsung lanzará al mercado su robot doméstico Ballie en la primera mitad de 2025,20250107T051500Z,https://lopezdoriga.com/wp-content/uploads/2025/01/8a973e0e2b09d8bc795aa57c2cbf524352e7fc23w.jpg,lopezdoriga.com,Spanish,Mexico
https://www.kuaf.com/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.kuaf.com/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T051500Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,kuaf.com,English,United States
https://www.nola.com/news/business/25-billion-west-feliciana-data-center-approved/article_ef9dd03f-fbed-5a14-9ca0-22f9809cfd83.html,https://www.nola.com/news/business/25-billion-west-feliciana-data-center-approved/article_ef9dd03f-fbed-5a14-9ca0-22f9809cfd83.amp.html,$2 . 5 billion West Feliciana data center approved | Business News,20250107T051500Z,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/assets/v3/editorial/0/5c/05ccd369-6913-5d58-9c47-240cd01ef284/67575052f3aa7.image.jpg?crop=912%2C479%2C104%2C0,nola.com,English,United States
https://www.nbcconnecticut.com/news/business/money-report/samsung-electronics-banking-on-ai-to-outpace-global-growth-in-smartphones-home-appliances/3467913/,https://www.nbcconnecticut.com/news/business/money-report/samsung-electronics-banking-on-ai-to-outpace-global-growth-in-smartphones-home-appliances/3467913/?amp=1,"Samsung Electronics banking on AI to outpace global growth in smartphones , home appliances",20250107T051500Z,https://media.nbcconnecticut.com/2025/01/108082781-1736206258729-gettyimages-2192184665-CES_2025.jpeg?quality=85&strip=all,nbcconnecticut.com,English,United States
http://www.em.com.br/internacional/2025/01/7028255-meta-nomeia-dana-white-chefe-do-ufc-e-proximo-a-trump-para-seu-conselho-de-administracao.html,https://www.em.com.br/internacional/2025/01/amp/7028255-meta-nomeia-dana-white-chefe-do-ufc-e-proximo-a-trump-para-seu-conselho-de-administracao.html,"Meta nomeia Dana White , chefe do UFC e próximo a Trump , para seu conselho de administrao",20250107T051500Z,,em.com.br,Portuguese,Brazil
https://www.westernadvocate.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2629,,Discover breakthrough in AI and tech trends at CES 2025 | Western Advocate,20250107T051500Z,https://www.westernadvocate.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,westernadvocate.com.au,English,Australia
https://www.hppr.org/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.hppr.org/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T051500Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,hppr.org,English,United States
https://www.ksl.com:443/article/51223474/here-are-the-trends-shaping-technology-in-2025,,Here are the trends shaping technology in 2025,20250107T051500Z,https://img.ksl.com/slc/3034/303454/30345423.jpeg?filter=kslv2/responsive_story_lg,ksl.com,English,United States
https://www.zonebourse.com/cours/indice/NIKKEI-225-4987/actualite/Marches-en-Asie-les-puces-demangent-avant-des-annonces-Nvidia-48691895/,,Marchés en Asie : les puces démangent avant des annonces Nvidia,20250107T051500Z,https://www.zonebourse.com/images/reuters/2017-02-01T063808Z_1_LYNXMPED101Q0_RTROPTP_2_GLOBAL-MARKETS.JPG,zonebourse.com,French,France
https://thenationonlineng.net/two-ideas-men/,https://thenationonlineng.net/two-ideas-men/amp/,Two ideas men - The Nation Newspaper,20250107T051500Z,https://cdn.thenationonlineng.net/wp-content/uploads/2025/01/01024157/zASNwYqn-Tinubu.jpg,thenationonlineng.net,English,Nigeria
https://www.publicradiotulsa.org/npr-national-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.publicradiotulsa.org/npr-national-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T051500Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,publicradiotulsa.org,English,United States
https://www.aktiencheck.de/analysen/Artikel-EQS_News_KION_NVIDIA_und_Accenture_optimieren_Lieferketten_KI_gestuetzten_Robotern_und_digitalen_Zwillingen_deutsch-18037660,,"EQS - News : KION , NVIDIA und Accenture optimieren Lieferketten mit KI - gestützten Robotern und digitalen Zwillingen ( deutsch ) () ",20250107T051500Z,,aktiencheck.de,German,Germany
https://www.thestandard.com.hk/breaking-news/section/6/224563/Britain-to-make-sexually-explicit-,,Britain to make sexually explicit  deepfake a crime,20250107T051500Z,https://www.thestandard.com.hk/images/instant_news/20250107/20250107112703contentPhoto1.jpg,thestandard.com.hk,English,Hong Kong
https://www.latimes.com/espanol/eeuu/articulo/2025-01-06/eeuu-fabricantes-de-oximetros-deben-realizar-mas-estudios-sobre-resultados-con-piel-oscura,,EEUU : Fabricantes de oxímetros deben realizar más estudios sobre resultados con piel oscura,20250107T051500Z,https://california-times-brightspot.s3.amazonaws.com/2e/fa/277f8fb257614a89a4aaf94f24ef/c45ff549d0b3491891a8e4ddbc38a3e4,latimes.com,Spanish,United States
https://www.apr.org/politics-government/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.apr.org/politics-government/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T051500Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,apr.org,English,United States
https://www.westernadvocate.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Western Advocate,20250107T051500Z,https://www.westernadvocate.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,westernadvocate.com.au,English,Australia
https://indianexpress.com/article/technology/artificial-intelligence/sam-altman-predicts-ai-agents-will-enter-workforce-by-2025-aims-for-superintelligence-9764061/,https://indianexpress.com/article/technology/artificial-intelligence/sam-altman-predicts-ai-agents-will-enter-workforce-by-2025-aims-for-superintelligence-9764061/lite/,"Sam Altman predicts AI agents will enter workforce in 2025 , aims for superintelligence",20250107T051500Z,https://images.indianexpress.com/2024/03/sam-altman.jpg,indianexpress.com,English,India
https://www.newkerala.com/news/o/cannot-think-better-way-end-tenure-white-house-sullivan-594,,Jake Sullivan Final India Trip : US - India Nuclear Cooperation,20250107T051500Z,https://www.newkerala.comhttps://one.newkerala.com/images/r/narendra-modi-jake-sullivan-ani-6485.webp,newkerala.com,English,India
https://www.e-flux.com/announcements/646550/call-for-proposals-collaborations-afield/,,Call for proposals : Collaborations Afield - e - flux Education,20250107T051500Z,https://images.e-flux-systems.com/646550_3f27adb856127c71cd0641daee1b0ff4.jpg,e-flux.com,English,United States
https://www.hawkesburygazette.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2729,,Discover breakthrough in AI and tech trends at CES 2025 | Hawkesbury Gazette,20250107T051500Z,https://www.hawkesburygazette.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,hawkesburygazette.com.au,English,Australia
https://www.yahoo.com/news/britain-criminalize-creating-sharing-sexually-035152097.html,,Britain to criminalize creating and sharing sexually explicit deepfake content,20250107T051500Z,https://media.zenfs.com/en/united_press_international_articles_356/3529376a90974698b89fb6a68caccfd4,yahoo.com,English,United States
https://www.wirtualnemedia.pl/artykul/radio-wielkopolska-serwisy-informacyjne-ai-sztuczna-inteligencja-leszek-koziol-syntezator-mowy-dziennikarze,,Radio Wielkopolska serwisy informacyjne AI sztuczna inteligencja Leszek Kozioł syntezator mowy dziennikarze,20250107T051500Z,https://static.wirtualnemedia.pl/media/new/googleDiscovery/677821cc110fe_radio-wielkopolska-1200-012025.png,wirtualnemedia.pl,Polish,Poland
https://www.aaj.tv/news/30432944/,,دور جدید کے نوسٹراڈیمس کے اے آئی ورژن کی 2025 سے متعلق تباہ کن پیشگوئیاں - Life & Style,20250107T051500Z,,aaj.tv,Urdu,Pakistan
https://aninews.in/news/national/general-news/lok-sabha-speaker-om-birla-urges-more-support-for-women-led-enterprises20250107015801/,/news/national/general-news/lok-sabha-speaker-om-birla-urges-more-support-for-women-led-enterprises20250107015801?amp=1,Lok Sabha Speaker Om Birla urges more support for women - led enterprises,20250107T051500Z,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20250106202751.jpg,aninews.in,English,India
https://www.bendigoadvertiser.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Bendigo Advertiser,20250107T051500Z,https://www.bendigoadvertiser.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,bendigoadvertiser.com.au,English,Australia
https://www.hawkesburygazette.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Hawkesbury Gazette,20250107T051500Z,https://www.hawkesburygazette.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,hawkesburygazette.com.au,English,Australia
https://star.ohmynews.com/NWS_Web/OhmyStar/at_pg.aspx?CNTN_CD=A0003093829&PAGE_CD=N0002&CMPT_CD=M0111,https://m.ohmynews.com/NWS_Web/Mobile/amp.aspx?CNTN_CD=A0003093829,"AI 때문에 해고되는 시대 , 점토로 만든 애니매이션의 자신감",20250107T051500Z,https://ojsfile.ohmynews.com/CRI_T_IMG/2025/0104/A0003093829_T.jpg,star.ohmynews.com,Korean,South Korea
https://www.newcastleherald.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=13296,,Discover breakthrough in AI and tech trends at CES 2025 | Newcastle Herald,20250107T051500Z,https://www.newcastleherald.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,newcastleherald.com.au,English,
https://www.newcastleherald.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Newcastle Herald,20250107T051500Z,https://www.newcastleherald.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,newcastleherald.com.au,English,
https://3dnews.ru/1116294/asus-obnovila-igrovoy-planshet-rog-flow-z13-moshchnimi-protsessorami-amd-ryzen-ai,https://3dnews.ru/1116294/asus-obnovila-igrovoy-planshet-rog-flow-z13-moshchnimi-protsessorami-amd-ryzen-ai/amp,Asus обновила игровой планшет ROG Flow Z13 процессором AMD Ryzen AI Max+ с мощнейшей графикой,20250107T050000Z,https://3dnews.ru/assets/external/illustrations/2025/01/06/1116294/22.png,3dnews.ru,Russian,Russia
https://navabharat.com/?p=143499,,भारतीय परमाणु संस्थाओं को प्रतिबंध सूची से बाहर करने के उपायों पर विचार - विमर्श,20250107T050000Z,https://navabharat.com/wp-content/uploads/2025/01/45-3.jpg,navabharat.com,Hindi,India
https://www.fool.com.au/2025/01/07/2-quality-asx-200-tech-shares-primed-to-outperform-in-2025/,,2 quality ASX 200 tech shares primed to outperform in 2025,20250107T050000Z,https://www.fool.com.au/wp-content/uploads/2021/04/women-happy-using-a-computer-16_9.jpg,fool.com.au,English,Australia
https://bigpara.hurriyet.com.tr/haberler/ekonomi-haberleri/abdliler-tatilde-para-harcadi_ID1605841/,https://bigpara.hurriyet.com.tr/amp/haberler/ekonomi-haberleri/abdliler-tatilde-para-harcadi_ID1605841/,ABDliler tatilde para harcadı,20250107T050000Z,https://image.hurimg.com/i/hurriyet/75/0x0/677ca70305446bbcf5899c1d.jpg,bigpara.hurriyet.com.tr,Turkish,Turkey
https://www.nvi.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Namoi Valley Independent,20250107T050000Z,https://www.nvi.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,nvi.com.au,English,Australia
https://www.bozemandailychronicle.com/ap_news/business/ap-business-summarybrief-at-9-37-p-m-est/article_397dfa26-9d32-51bc-b8e5-15c7d8c7150d.html,,AP Business SummaryBrief at 9 : 37 p . m . EST,20250107T050000Z,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/custom/image/2ffee154-edef-11e4-a572-ab4a61dde6eb.png,bozemandailychronicle.com,English,United States
https://biz.heraldcorp.com/article/10384798,,인비즈 등 광주지역 기업 36개사  CES 2025  참가,20250107T050000Z,https://wimg.heraldcorp.com/news/cms/2025/01/07/news-p.v1.20250107.c76490737b164a9f91be2eac6159e1e5_T1.jpg,biz.heraldcorp.com,Korean,South Korea
https://www.defenseone.com/technology/2025/01/dod-announces-completion-pilot-identify-medical-ai-vulnerabilities/401982/,,800 - plus  potential vulnerabilities and biase may afflict AI - infused medical services,20250107T050000Z,https://cdn.defenseone.com/media/img/cd/2025/01/06/GettyImages_2154674647/open-graph.jpg,defenseone.com,English,United States
https://gate.el-balad.com/64960,, « سدايا »: إطلاق برنامج خاص لبناء تطبيقات الذكاء الاصطناعي بلغة بايثون,20250107T050000Z,https://gate.el-balad.com/uploads/images/202501/image_870x580_677c9d743f6cb.webp,gate.el-balad.com,Arabic,Egypt
https://www.hankookilbo.com:443/News/Read/A2025010710350002442,https://m.hankookilbo.com/News/Read/Amp/A2025010710350002442,"서학개미가 꼽은 올해 기대주는 테슬라 , 엔비디아 … 이러니 국장 탈출  ",20250107T050000Z,https://newsimg-hams.hankookilbo.com/2025/01/07/455334e2-5876-4c09-bf7b-0c8e21fa0e50.jpg,hankookilbo.com,Korean,South Korea
https://www.kunr.org/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.kunr.org/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T050000Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,kunr.org,English,United States
https://www.fnnews.com/news/202501071026376052,https://www.fnnews.com/ampNews/202501071026376052,"부가세 납부기한 31일까지 연장 … 납세자 중심으로 대폭 개편 , 편의성↑",20250107T050000Z,https://image.fnnews.com/resource/media/image/2025/01/07/202501071126371517_l.jpg,fnnews.com,Korean,South Korea
https://www.redlandcitybulletin.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2678,,Discover breakthrough in AI and tech trends at CES 2025 | Redland City Bulletin,20250107T050000Z,https://www.redlandcitybulletin.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,redlandcitybulletin.com.au,English,Australia
https://www.corriereadriatico.it:443/lifestyle/wearable_technology_nel_2025_irrompe_la_tecnologia_ultime_notizie_oggi-8577418.html,https://www.corriereadriatico.it/AMP/lifestyle/wearable_technology_nel_2025_irrompe_la_tecnologia_ultime_notizie_oggi-8577418.html,Nel 2025 irrompe la tecnologia : le nuove tendenze dellanno vanno dalla wearable technology ai programmi per senior,20250107T050000Z,https://statics.cedscdn.it/photos/MED_HIGH/74/18/8577418_image.jpg,corriereadriatico.it,Italian,Italy
https://diena.lt/naujienos/ivairenybes/mokslas-ir-it/gerimas-ateities-kavos-gurmanai-jau-ragauja-dirbtinio-intelekto-kurini-1206645,,Gėrimas iš ateities : kavos gurmanai jau ragauja dirbtinio intelekto kūrinį,20250107T050000Z,https://diena.lt/sites/default/files/Vilniausdiena/Vartotoju%20zona/kamiles/french-woman-cafe-drinking-latte.jpg,diena.lt,Lithuanian,Lithuania
https://www.kvnf.org/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.kvnf.org/npr-news/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T050000Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,kvnf.org,English,United States
https://www.batemansbaypost.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/,,Discover breakthrough in AI and tech trends at CES 2025 | Bay Post - Moruya Examiner,20250107T050000Z,https://www.batemansbaypost.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,batemansbaypost.com.au,English,Australia
https://www.camdencourier.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2999,,Discover breakthrough in AI and tech trends at CES 2025 | Camden Haven Courier,20250107T050000Z,https://www.camdencourier.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,camdencourier.com.au,English,Australia
https://www.prnewswire.com/news-releases/genai-announces-change-of-management-and-appointment-of-patrick-gray-as-ceo-302343678.html,,GENAI ANNOUNCES CHANGE OF MANAGEMENT AND APPOINTMENT OF PATRICK GRAY AS CEO,20250107T050000Z,https://mma.prnewswire.com/media/2592071/GENERATIVE_AI_SOLUTIONS_CORP__GENAI_ANNOUNCES_CHANGE_OF_MANAGEME.jpg?p=facebook,prnewswire.com,English,United States
https://www.wutc.org/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board,https://www.wutc.org/2025-01-06/meta-taps-trump-ally-and-ufc-ceo-dana-white-to-join-its-board?_amp=true,Meta taps Trump ally and UFC CEO Dana White to join its board,20250107T050000Z,http://npr-brightspot.s3.amazonaws.com/4c/1c/318f06564bbf8c3a29d7899f03bb/gettyimages-2183218502.jpg,wutc.org,English,United States
https://www.easternriverinachronicle.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=635,,Discover breakthrough in AI and tech trends at CES 2025 | Eastern Riverina Chronicle,20250107T050000Z,https://www.easternriverinachronicle.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,easternriverinachronicle.com.au,English,Australia
https://www.finanznachrichten.de/nachrichten-2025-01/64223785-super-rally-2025-kuenstliche-intelligenz-krypto-und-energiehunger-top-performance-mit-microstrategy-xxix-metal-byd-und-mercedes-673.htm,,"Super Rally 2025 : Künstliche Intelligenz , Krypto und Energiehunger ! TOP - Performance mit MicroStrategy , XXIX Metal , BYD und Mercedes",20250107T050000Z,https://www.finanznachrichten.de/chart-mercedes-benz-group-ag-aktie-intraklein-xetra.png,finanznachrichten.de,German,Germany
https://www.batemansbaypost.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2690,,Discover breakthrough in AI and tech trends at CES 2025 | Bay Post - Moruya Examiner,20250107T050000Z,https://www.batemansbaypost.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,batemansbaypost.com.au,English,Australia
https://www.fnnews.com/news/202501070905470015,https://www.fnnews.com/ampNews/202501070905470015,"삼성전자 , 23일  언팩  개최 … 슬림  출시 공식화",20250107T050000Z,https://image.fnnews.com/resource/media/image/2025/01/07/202501070856494691_l.jpg,fnnews.com,Korean,South Korea
https://www.prnewswire.com/news-releases/hisense-unveils-vision-of-an-ai-future-at-ces-2025-302343729.html,,Hisense Unveils Vision of an AI Future at CES 2025,20250107T050000Z,https://mma.prnewswire.com/media/2592123/image_3.jpg?p=facebook,prnewswire.com,English,United States
https://www.hankookilbo.com:443/News/Read/A2025010710280005286,https://m.hankookilbo.com/News/Read/Amp/A2025010710280005286,"  새로운 모바일 AI 경험  23일 나타날 갤럭시 S25 , 얼마나 더 똑똑해졌을까",20250107T050000Z,https://newsimg.hankookilbo.com/cms/articlerelease/2025/01/07/3e79d1b2-69e7-4b6a-90b9-52de12006c23.jpg,hankookilbo.com,Korean,South Korea
https://www.redlandcitybulletin.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=30776,,Discover breakthrough in AI and tech trends at CES 2025 | Redland City Bulletin,20250107T050000Z,https://www.redlandcitybulletin.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,redlandcitybulletin.com.au,English,Australia
https://www.theadvocate.com.au/story/8861087/discover-breakthrough-in-ai-and-tech-trends-at-ces-2025/?cs=2605,,Discover breakthrough in AI and tech trends at CES 2025 | The Advocate,20250107T050000Z,https://www.theadvocate.com.au/images/transform/v1/crop/frm/172575538/2781db76-c0ef-40d3-acd8-f05760bf898a.jpeg/r0_781_8192_5082_w1200_h630_fmax.jpg,theadvocate.com.au,English,Australia
https://news.mt.co.kr/hotview.php?no=2025010708210222102&type=1&sec=all&hid=202501061008232533&hcnt=26&vgb=hot&MTPKA_T,https://m.mt.co.kr/renew/view_amp.html?no=2025010708210222102,"5년만에 CES 돌아온 토요타 , 야심작  우븐시티  뚜껑 열어보니 … ",20250107T050000Z,https://thumb.mt.co.kr/21/2025/01/2025010708210222102_1.jpg,news.mt.co.kr,Korean,South Korea
https://news.mt.co.kr/mtview.php?no=2025010710144217184&type=2&sec=politics2&pDepth2=Qtotal&MPT_T,https://m.mt.co.kr/renew/view_amp.html?no=2025010710144217184,"  이주호 딸 증인신청은 보류 ... 국회 , 17일  AI교과서 청문회  개최",20250107T050000Z,https://thumb.mt.co.kr/21/2025/01/2025010710144217184_1.jpg,news.mt.co.kr,Korean,South Korea
https://www.voanews.com/a/homes-talk-and-tables-walk-at-ai-dominated-consumer-electronics-show-/7926828.html,https://www.voanews.com/amp/homes-talk-and-tables-walk-at-ai-dominated-consumer-electronics-show-/7926828.html,Homes talk and tables walk at AI - dominated Consumer Electronics Show,20250107T050000Z,https://gdb.voanews.com/04B033FF-CDF5-4923-99C0-1AB1EE827ADA.jpg,voanews.com,English,United States
https://www.corriereadriatico.it:443/lifestyle/l_intelligenza_artificiale_nuove_frontiere_cardiologia_ultime_notizie_oggi-8577420.html,https://www.corriereadriatico.it/AMP/lifestyle/l_intelligenza_artificiale_nuove_frontiere_cardiologia_ultime_notizie_oggi-8577420.html,Lintelligenza artificiale nuove frontiere in cardiologia . I vantaggi illustrati al congresso nazionale,20250107T050000Z,https://statics.cedscdn.it/photos/MED_HIGH/74/20/8577420_image.jpg,corriereadriatico.it,Italian,Italy
